epoch,epoch_time_ms
1,2377.8528049588203
2,2354.3393537402153
3,2344.711609184742
4,2362.2536808252335
5,2366.4271533489227
6,2329.9774155020714
7,2365.4155656695366
8,2339.8766964673996
9,2406.393028795719
10,2312.0961040258408
11,2336.2263664603233
12,2326.7233967781067
13,2333.227217197418
14,2335.9015956521034
15,2367.405004799366
16,2362.202174961567
17,2338.554821908474
18,2318.08427721262
19,2318.230129778385
20,2344.8330014944077
21,2359.0337932109833
22,2383.4591433405876
23,2352.133758366108
24,2418.6475425958633
25,2343.0303782224655
26,2338.7742042541504
27,2338.6106193065643
28,2350.4162058234215
29,2350.4306077957153
30,2356.4099222421646
31,2363.7277334928513
32,2320.040635764599
33,2320.898972451687
34,2326.590970158577
35,2435.5697855353355
36,2314.7369027137756
37,2342.9147824645042
38,2315.252959728241
39,2370.6777468323708
40,2374.604433774948
41,2335.314765572548
42,2366.3719967007637
43,2375.950403511524
44,2354.6396046876907
45,2356.501281261444
46,2279.7060012817383
47,2369.691513478756
48,2334.123745560646
49,2345.760464668274
50,2349.1783887147903
51,2334.001697599888
52,2347.395174205303
53,2335.3478759527206
54,2343.1342467665672
55,2346.624828875065
56,2371.971532702446
57,2325.7082775235176
58,2362.852394580841
59,2357.660450041294
60,2354.9451902508736
61,2369.5801571011543
62,2415.707491338253
63,2324.142925441265
64,2363.8520687818527
65,2420.178845524788
66,2315.696492791176
67,2352.7982980012894
68,2335.3735357522964
69,2392.809122800827
70,2380.9560909867287
71,2333.563879132271
72,2301.1854216456413
73,2361.8166744709015
74,2364.4672855734825
75,2371.290862560272
76,2337.634541094303
77,2360.1782992482185
78,2345.190569758415
79,2381.784938275814
80,2338.6378213763237
81,2343.828894197941
82,2344.723127782345
83,2348.5699892044067
84,2341.4760306477547
85,2347.045846283436
86,2344.6072712540627
87,2327.472113072872
88,2338.755711913109
89,2406.778506934643
90,2364.8265674710274
91,2349.7647121548653
92,2354.543052613735
93,2338.741295039654
94,2349.3492379784584
95,2336.985096335411
96,2361.235037446022
97,2348.3623415231705
98,2403.76029163599
99,2363.482154905796
100,2445.1191276311874
101,2346.4761525392532
102,2337.360441684723
103,2457.7797278761864
104,2359.2911660671234
105,2319.68080252409
106,2332.704484462738
107,2312.3423233628273
108,2318.713828921318
109,2381.61838054657
110,2362.152822315693
111,2344.295620918274
112,2330.4173797369003
113,2350.8140221238136
114,2347.6759269833565
115,2410.3427827358246
116,2308.6811751127243
117,2319.664627313614
118,2363.057754933834
119,2399.205297231674
120,2389.9854719638824
121,2307.1181029081345
122,2330.773487687111
123,2325.647212564945
124,2334.87156778574
125,2317.9089948534966
126,2320.155218243599
127,2320.9061175584793
128,2319.0137669444084
129,2316.8453872203827
130,2314.202845096588
131,2371.3424503803253
132,2341.1008790135384
133,2413.689523935318
134,2372.2176924347878
135,2366.701878607273
136,2344.2283794283867
137,2338.076911866665
138,2350.854516029358
