epoch,epoch_time_ms
1,5665.476121008396
2,5583.425879478455
3,5635.495737195015
4,5610.4448810219765
5,5603.510327637196
6,5496.822819113731
7,5532.881483435631
8,5546.899892389774
9,5527.097538113594
10,5549.386031925678
11,5494.5762529969215
12,5494.180083274841
13,5508.169695734978
14,5530.363157391548
15,5518.487982451916
16,5498.938210308552
17,5485.920712351799
18,5530.368477106094
19,5549.947790801525
20,5506.516225636005
21,5480.6820675730705
22,5500.353887677193
23,5481.374055147171
24,5543.701313436031
25,5517.891690135002
26,5516.181729733944
27,5526.373527944088
28,5536.78859770298
29,5504.5001283288
30,5488.709315657616
31,5517.964854836464
32,5492.592960596085
33,5482.381924986839
34,5541.16378724575
35,5526.797868311405
36,5462.113864719868
37,5465.658746659756
38,5487.605594098568
39,5472.405299544334
40,5518.021538853645
41,5472.179099917412
42,5498.4375312924385
43,5503.257729113102
44,5532.097809016705
45,5570.3078508377075
46,5541.00675880909
47,5515.333533287048
48,5484.2274487018585
49,5479.437783360481
50,5479.730427265167
51,5475.593090057373
52,5497.371882200241
53,5484.693989157677
54,5531.000837683678
55,5524.884358048439
56,5480.438239872456
57,5481.418207287788
58,5509.028479456902
59,5477.763779461384
60,5483.80820453167
61,5476.4028415083885
62,5487.28758841753
63,5479.943051934242
64,5481.478109955788
65,5486.882321536541
66,5504.229635000229
67,5482.156418263912
68,5493.1764006614685
69,5483.695782721043
70,5453.580655157566
71,5504.247069358826
72,5567.008063197136
73,5478.722847998142
74,5556.407168507576
75,5531.774662435055
76,5481.457099318504
77,5504.945777356625
78,5545.526199042797
79,5541.683547198772
80,5527.173846960068
81,5505.220480263233
82,5499.030224978924
83,5499.17197227478
84,5485.301859676838
85,5476.478673517704
86,5475.934907793999
87,5500.518448650837
88,5493.511661887169
89,5484.725266695023
90,5552.502080798149
91,5566.573455929756
92,5565.9855008125305
93,5523.43762665987
94,5553.675107657909
95,5521.176025271416
96,5490.958698093891
97,5506.919659674168
98,5487.533919513226
99,5489.294782280922
100,5486.362151801586
101,5480.669185519218
102,5480.766795575619
103,5479.724496603012
104,5518.875688314438
105,5521.722711622715
106,5499.510444700718
107,5486.011631786823
108,5544.085249304771
109,5552.251793444157
110,5498.59020113945
111,5489.145249128342
112,5458.4532007575035
113,5519.1803351044655
114,5507.269658148289
115,5482.468217611313
116,5510.971829295158
117,5505.474254488945
118,5479.786776006222
119,5482.519276440144
120,5486.048951745033
121,5509.65341925621
122,5485.412105917931
123,5479.760684072971
124,5492.97371506691
125,5501.824870705605
126,5503.785744309425
127,5520.642459392548
128,5486.548587679863
129,5481.034949421883
130,5502.556301653385
131,5505.8721750974655
132,5475.752055644989
133,5477.997623383999
134,5493.352398276329
135,5506.600819528103
136,5477.332636713982
137,5479.600854218006
138,5475.111089646816
139,5491.68223887682
140,5493.346758186817
141,5502.7855560183525
142,5478.624485433102
143,5478.904142975807
144,5537.360362708569
145,5530.899293720722
146,5479.933008551598
147,5481.942400336266
148,5493.66457760334
149,5540.558934211731
150,5499.790005385876
151,5486.885324120522
152,5486.144848167896
153,5535.146482288837
154,5504.876956343651
155,5514.365546405315
156,5472.904123365879
157,5480.355799198151
158,5503.382712602615
159,5535.837821662426
160,5546.699859201908
161,5503.474846482277
162,5480.397909879684
163,5478.421784937382
164,5473.936319351196
165,5482.1242690086365
166,5468.783520162106
167,5493.381962180138
168,5485.199488699436
169,5494.0019473433495
170,5500.230893492699
171,5492.778547108173
172,5503.38739156723
173,5483.740955591202
174,5488.282509148121
175,5476.453810930252
176,5509.759157896042
177,5486.372947692871
178,5498.312644660473
179,5487.581677734852
180,5490.032888948917
181,5532.351844012737
182,5547.171913087368
183,5482.657693326473
184,5489.480040967464
185,5477.518618106842
186,5482.586540281773
187,5486.578926444054
188,5479.331329464912
189,5491.186253726482
190,5487.805724143982
191,5504.706911742687
192,5488.583646714687
193,5486.331894993782
194,5477.780900895596
195,5537.111155688763
196,5511.539854109287
197,5550.186440348625
198,5492.967568337917
199,5548.667661845684
200,5530.0846844911575
201,5508.0026015639305
202,5534.060873091221
203,5523.868218064308
204,5541.048385202885
205,5537.324219942093
206,5507.06771761179
207,5528.934627771378
208,5524.600937962532
209,5525.860249996185
210,5520.617455244064
211,5517.896756529808
212,5494.995169341564
213,5513.366758823395
214,5489.660672843456
215,5495.156593620777
216,5488.460563123226
217,5488.705068826675
218,5487.653486430645
219,5472.817800939083
220,5481.517091393471
221,5485.775358974934
222,5480.790823698044
223,5480.694763362408
224,5466.296054422855
225,5505.637608468533
226,5483.024604618549
227,5480.98336905241
228,5475.925497710705
229,5484.835430979729
230,5477.113015949726
