batch,batch_time_ms,forward_time_ms,backward_time_ms
1,43.475985527038574,11.20740920305252,21.732524037361145
2,37.399761378765106,8.306272327899933,19.96244490146637
3,37.942223250865936,8.582830429077148,19.85551416873932
4,37.2476726770401,8.190646767616272,19.84458416700363
5,37.4387726187706,8.343011140823364,19.909344613552094
6,37.32137382030487,8.252739906311035,19.906483590602875
7,37.3821035027504,8.36760550737381,19.81055736541748
8,37.30087727308273,8.21753591299057,19.889242947101593
9,37.31073439121246,8.280903100967407,19.8647603392601
10,37.244804203510284,8.239202201366425,19.88307386636734
11,37.314414978027344,8.344560861587524,19.80852335691452
12,37.025317549705505,8.150070905685425,19.866041839122772
13,37.12450712919235,8.26716423034668,19.822388887405396
14,37.083521485328674,8.206434547901154,19.924066960811615
15,37.44947910308838,8.35397094488144,19.829697906970978
16,36.99859231710434,8.151106536388397,19.847914576530457
17,36.99636459350586,8.224435150623322,19.82349157333374
18,37.05468028783798,8.231520652770996,19.8795348405838
19,37.46449947357178,8.345425128936768,19.84228938817978
20,37.05742210149765,8.15802812576294,19.78309452533722
21,37.16734051704407,8.258529007434845,19.845761358737946
22,37.00369596481323,8.227944374084473,19.860602915287018
23,37.37179934978485,8.362554013729095,19.799157977104187
24,37.01930493116379,8.170820772647858,19.82913166284561
25,36.5164652466774,8.075729012489319,19.635848701000214
26,36.443307995796204,8.05443525314331,19.670724868774414
27,36.935240030288696,8.104436099529266,19.70618963241577
28,36.53361648321152,8.071020245552063,19.658513367176056
29,37.13438659906387,8.141644299030304,19.769757986068726
30,36.52958571910858,8.076176047325134,19.636034965515137
31,37.117503583431244,8.132994174957275,19.727185368537903
32,36.49529069662094,8.06204229593277,19.641868770122528
33,37.19561547040939,8.141405880451202,19.717365503311157
34,36.67646646499634,8.07267427444458,19.692525267601013
35,37.2391939163208,8.113309741020203,19.70912516117096
36,36.54523193836212,8.066706359386444,19.662104547023773
37,37.12879866361618,8.136801421642303,19.720204174518585
38,36.61898523569107,8.071884512901306,19.681110978126526
39,36.995336413383484,8.110485970973969,19.68497782945633
40,36.58878058195114,8.06482881307602,19.726455211639404
41,44.806107878685,11.535406112670898,21.295420825481415
42,37.678077816963196,8.379869163036346,19.89053189754486
43,38.00509124994278,8.578263223171234,19.868135452270508
44,37.23912686109543,8.166126906871796,19.95766907930374
45,37.244707345962524,8.267372846603394,19.885875284671783
46,37.37427294254303,8.254244923591614,19.89138126373291
47,37.73637115955353,8.3918496966362,19.92122083902359
48,37.39428520202637,8.259713649749756,19.929230213165283
49,37.00710088014603,8.205294609069824,19.817672669887543
50,37.09025681018829,8.217580616474152,19.909895956516266
51,37.3576283454895,8.351989090442657,19.823089241981506
52,37.208639085292816,8.187539875507355,19.86043155193329
53,37.09917515516281,8.222460746765137,19.87914741039276
54,37.01245039701462,8.222967386245728,19.86795663833618
55,37.460796535015106,8.38228315114975,19.825033843517303
56,37.14943677186966,8.151911199092865,19.902892410755157
57,37.088558077812195,8.259974420070648,19.857004284858704
58,37.001729011535645,8.197799324989319,19.85926926136017
59,37.41831332445145,8.379235863685608,19.80563998222351
60,37.04383969306946,8.167289197444916,19.870400428771973
61,37.15842962265015,8.258141577243805,19.865497946739197
62,36.95282340049744,8.195474743843079,19.8553204536438
63,37.58271038532257,8.447542786598206,19.81993019580841
64,37.10481524467468,8.133463561534882,19.824892282485962
65,36.786146461963654,8.154824376106262,19.70815658569336
66,36.84765100479126,8.117534220218658,19.82836425304413
67,37.291452288627625,8.288554847240448,19.83504742383957
68,37.25152462720871,8.216969668865204,19.908271729946136
69,37.36233711242676,8.301801979541779,19.875429570674896
70,37.31166571378708,8.260883390903473,19.915878772735596
71,37.501297891139984,8.361361920833588,19.86081898212433
72,37.027716636657715,8.16594809293747,19.910357892513275
73,36.718279123306274,8.116483688354492,19.73748952150345
74,36.74117475748062,8.138865232467651,19.71989870071411
75,37.438780069351196,8.301720023155212,19.70767229795456
76,36.70384734869003,8.093781769275665,19.70716565847397
77,37.70836442708969,8.267723023891449,19.791267812252045
78,36.67399287223816,8.098296821117401,19.70844715833664
79,37.454649806022644,8.256927132606506,19.781596958637238
80,36.56304627656937,8.102521300315857,19.6782648563385
81,45.47064006328583,11.509150266647339,21.411247551441193
82,37.53209114074707,8.39976966381073,19.884057343006134
83,37.45705634355545,8.268065750598907,19.91599053144455
84,37.21676766872406,8.272171020507812,19.92126554250717
85,37.372589111328125,8.363619446754456,19.782543182373047
86,37.22577542066574,8.198022842407227,19.942551851272583
87,37.11782395839691,8.235253393650055,19.859500229358673
88,38.014575839042664,8.903414011001587,19.957564771175385
89,37.35288977622986,8.3390474319458,19.82671022415161
90,37.21386939287186,8.187390863895416,19.909828901290894
91,37.066541612148285,8.225850760936737,19.832365214824677
92,37.055835127830505,8.235812187194824,19.859015941619873
93,37.361301481723785,8.375614881515503,19.79070156812668
94,37.2493639588356,8.176907896995544,19.903182983398438
95,37.02773153781891,8.249297738075256,19.814059138298035
96,36.99920326471329,8.19215178489685,19.863814115524292
97,39.571791887283325,10.423578321933746,19.84434574842453
98,37.1512696146965,8.18924605846405,19.89387720823288
99,37.03293204307556,8.220799267292023,19.866563379764557
100,37.03893721103668,8.223295211791992,19.87474411725998
101,37.3939648270607,8.352987468242645,19.828379154205322
102,37.15641796588898,8.177340030670166,19.884340465068817
103,36.94275766611099,8.24834406375885,19.79486644268036
104,36.995500326156616,8.206561207771301,19.84339952468872
105,37.38268464803696,8.336573839187622,19.830822944641113
106,37.11999952793121,8.184313774108887,19.931472837924957
107,37.01058775186539,8.24657827615738,19.831396639347076
108,37.16646134853363,8.286550641059875,19.88648623228073
109,37.46432811021805,8.383691310882568,19.816137850284576
110,37.14659810066223,8.191592991352081,19.90768313407898
111,37.061914801597595,8.230328559875488,19.90487426519394
112,37.07028925418854,8.211381733417511,19.915476441383362
113,37.750452756881714,8.423328399658203,19.904956221580505
114,37.097811698913574,8.186772465705872,19.902393221855164
115,37.04255819320679,8.2196444272995,19.896842539310455
116,37.00675070285797,8.187763392925262,19.848190248012543
117,37.218064069747925,8.31419974565506,19.80813592672348
118,36.48081421852112,8.060090243816376,19.664257764816284
119,36.74758970737457,8.122667670249939,19.734516739845276
120,36.46160662174225,8.043721318244934,19.679896533489227
121,44.37314718961716,10.524637997150421,21.1474746465683
122,37.34210878610611,8.284568786621094,19.89033818244934
123,37.460505962371826,8.362986147403717,19.865959882736206
124,37.28640079498291,8.18353146314621,19.92625743150711
125,37.27899491786957,8.273974061012268,19.867151975631714
126,37.105269730091095,8.224725723266602,19.912317395210266
127,37.508703768253326,8.40027630329132,19.839711487293243
128,37.01105713844299,8.153893053531647,19.910529255867004
129,37.195995450019836,8.259013295173645,19.840247929096222
130,37.01918572187424,8.238032460212708,19.88137513399124
131,37.61468082666397,8.424900472164154,19.829198718070984
132,37.42862492799759,8.276954293251038,19.88363265991211
133,37.07553446292877,8.226752281188965,19.85512673854828
134,37.00179606676102,8.219413459300995,19.872352480888367
135,37.94463723897934,8.534044027328491,19.88254487514496
136,37.22768276929855,8.20939987897873,19.90766078233719
137,37.04015165567398,8.227214217185974,19.859977066516876
138,37.01163828372955,8.232347667217255,19.851453602313995
139,37.42672502994537,8.351609110832214,19.828982651233673
140,37.19755262136459,8.177883923053741,19.902393221855164
141,37.17464953660965,8.27355682849884,19.798316061496735
142,37.01384365558624,8.270733058452606,19.845962524414062
143,36.80616617202759,8.150056004524231,19.659221172332764
144,36.56560182571411,8.103668689727783,19.67424899339676
145,36.72706335783005,8.13610851764679,19.6857750415802
146,36.822348833084106,8.069351315498352,19.67678964138031
147,36.83844208717346,8.10297578573227,19.654706120491028
148,36.67040169239044,8.09130072593689,19.720494747161865
149,37.07052022218704,8.130423724651337,19.759148359298706
150,36.61152720451355,8.074402809143066,19.66927945613861
151,37.00894117355347,8.187815546989441,19.727453589439392
152,36.98907047510147,8.118987083435059,19.76441591978073
153,36.673419177532196,8.104227483272552,19.666999578475952
154,36.68202459812164,8.103877305984497,19.724488258361816
155,37.217020988464355,8.22526216506958,19.782401621341705
156,37.13757544755936,8.121587336063385,19.795753061771393
157,36.697931587696075,8.116714656352997,19.64890956878662
158,36.56870871782303,8.094318211078644,19.729994237422943
159,36.83833032846451,8.095644414424896,19.65421438217163
160,36.53276711702347,8.069977164268494,19.703172147274017
161,44.71598565578461,10.76740026473999,21.41694724559784
162,37.47638314962387,8.3538219332695,19.892193377017975
163,37.32897341251373,8.26185941696167,19.87890899181366
164,37.028662860393524,8.219145238399506,19.862011075019836
165,37.69044578075409,8.342824876308441,19.900277256965637
166,37.064261734485626,8.22359323501587,19.89421248435974
167,37.155382335186005,8.247599005699158,19.86929029226303
168,37.28523850440979,8.26358050107956,19.935131072998047
169,37.092335522174835,8.258648216724396,19.856244325637817
170,37.72800415754318,8.367955684661865,19.91601288318634
171,36.97534650564194,8.199751377105713,19.845768809318542
172,37.67901659011841,8.329413831233978,19.952692091464996
173,36.976560950279236,8.244037628173828,19.79590207338333
174,37.67961263656616,8.324898779392242,19.956201314926147
175,37.15173155069351,8.265547454357147,19.884727895259857
176,37.371233105659485,8.32296907901764,19.84255760908127
177,37.155985832214355,8.192867040634155,19.845612347126007
178,37.28555142879486,8.288972079753876,19.887693226337433
179,37.1236726641655,8.246928453445435,19.87943798303604
180,37.438251078128815,8.366800844669342,19.835568964481354
181,36.98462247848511,8.1590935587883,19.851207733154297
182,37.36156225204468,8.282274007797241,19.909285008907318
183,37.061721086502075,8.218489587306976,19.880838692188263
184,37.63473778963089,8.408524096012115,19.851915538311005
185,36.98411583900452,8.182510733604431,19.77512240409851
186,36.59570962190628,8.08338075876236,19.645951688289642
187,36.41970455646515,8.059851825237274,19.645042717456818
188,37.051498889923096,8.090481162071228,19.721142947673798
189,36.60350292921066,8.068129420280457,19.674576818943024
190,37.009790539741516,8.103623986244202,19.68882977962494
191,36.56882792711258,8.08195024728775,19.693367183208466
192,36.98102384805679,8.114472031593323,19.745372235774994
193,36.564938724040985,8.103489875793457,19.6540430188179
194,36.78140044212341,8.097104728221893,19.75186914205551
195,36.57255321741104,8.079014718532562,19.684873521327972
196,36.86301410198212,8.095614612102509,19.73295956850052
197,36.66965663433075,8.115701377391815,19.68616247177124
198,36.932140588760376,8.089125156402588,19.69977468252182
199,36.883264780044556,8.103251457214355,19.714221358299255
200,36.46441549062729,8.069731295108795,19.672982394695282
201,44.621676206588745,10.408960282802582,21.462999284267426
202,36.962807178497314,7.7821239829063416,20.107507705688477
203,37.18359023332596,7.859170436859131,19.998706877231598
204,37.13149577379227,7.816694676876068,19.980356097221375
205,37.14919090270996,7.839210331439972,19.99795436859131
206,36.88549995422363,7.758595049381256,19.964903593063354
207,36.91147267818451,7.787086069583893,19.942328333854675
208,36.804743111133575,7.701456546783447,19.93468403816223
209,36.8327721953392,7.798738777637482,19.906803965568542
210,36.890722811222076,7.7515169978141785,20.004957914352417
211,36.85414791107178,7.7906399965286255,19.886597990989685
212,36.80805116891861,7.706083357334137,20.045630633831024
213,36.79420053958893,7.7467188239097595,19.992925226688385
214,36.951713263988495,7.756024599075317,19.982561469078064
215,36.95037215948105,7.8179314732551575,19.92538571357727
216,36.698564887046814,7.716484367847443,19.99051868915558
217,36.654189229011536,7.74914026260376,19.907869398593903
218,36.57232969999313,7.725901901721954,19.916415214538574
219,37.15221583843231,7.903754711151123,19.924484193325043
220,36.81664913892746,7.745467126369476,19.997447729110718
221,36.694347858428955,7.787331938743591,19.910253584384918
222,36.580078303813934,7.736824452877045,19.93183046579361
223,37.22112625837326,7.909074425697327,19.963450729846954
