batch,batch_time_ms,forward_time_ms,backward_time_ms
1,113.0370944738388,11.864282190799713,91.342993080616
2,30.77259659767151,6.676375865936279,14.7915780544281
3,30.82260489463806,6.655991077423096,14.80712741613388
4,30.50912916660309,6.6209957003593445,14.843426644802094
5,30.667744576931,6.654389202594757,14.68975841999054
6,30.48928827047348,6.560914218425751,14.557674527168274
7,30.136100947856903,6.536737084388733,14.55332338809967
8,30.914679169654846,6.618589162826538,14.694005250930786
9,30.324161052703857,6.55587762594223,14.593653380870819
10,30.88545799255371,6.642453372478485,14.662124216556549
11,30.441924929618835,6.592258810997009,14.61803913116455
12,30.72211891412735,6.617709994316101,14.64516669511795
13,30.405908823013306,6.559506058692932,14.590255916118622
14,31.53947740793228,7.053844630718231,14.650814235210419
15,30.743487179279327,6.655506789684296,14.59592580795288
16,30.983589589595795,6.635196506977081,14.6745964884758
17,30.947938561439514,6.624989211559296,14.739163219928741
18,31.15089237689972,6.880700588226318,14.671213924884796
19,30.830249190330505,6.6227540373802185,14.670826494693756
20,31.611233949661255,7.339395582675934,14.630600810050964
21,31.28211945295334,6.940491497516632,14.671340584754944
22,30.990928411483765,6.612621247768402,14.737032353878021
23,31.811870634555817,7.502414286136627,14.674991369247437
24,31.266309320926666,6.925694644451141,14.797598123550415
25,31.96108341217041,7.640518248081207,14.679521322250366
26,31.48985654115677,6.982952356338501,14.680959284305573
27,31.33641928434372,7.003903388977051,14.67578113079071
28,30.714787542819977,6.629317998886108,14.605879783630371
29,31.433269381523132,7.070586085319519,14.65124636888504
30,30.93878924846649,6.641872227191925,14.700181782245636
31,31.462691724300385,6.844431161880493,14.728039503097534
32,30.314244329929352,6.601668894290924,14.566630125045776
33,30.719682574272156,6.581433117389679,14.626376330852509
34,30.09290248155594,6.545253098011017,14.56005871295929
35,30.56812286376953,6.562389433383942,14.573216438293457
36,30.07437288761139,6.523787975311279,14.551974833011627
37,30.684344470500946,6.576374173164368,14.618203043937683
38,30.15369176864624,6.524734199047089,14.598943293094635
39,30.351392924785614,6.518736481666565,14.573976397514343
40,29.698044061660767,6.407231092453003,14.490626752376556
41,39.93256390094757,10.768845677375793,16.21934026479721
42,30.451491475105286,6.5656304359436035,14.65926319360733
43,30.90137243270874,6.630703806877136,14.628134667873383
44,30.201062560081482,6.530873477458954,14.579541981220245
45,30.91590106487274,6.591774523258209,14.676891267299652
46,30.21741658449173,6.550773978233337,14.573648571968079
47,31.219452619552612,6.661213934421539,14.69990611076355
48,30.292607843875885,6.546229124069214,14.566071331501007
49,31.473733484745026,6.824582815170288,14.80931043624878
50,30.331499874591827,6.543345749378204,14.75594937801361
51,31.0652032494545,6.6336169838905334,14.834903180599213
52,30.281245708465576,6.544835865497589,14.75861668586731
53,32.86765515804291,8.671760559082031,14.850340783596039
54,30.4587259888649,6.574124097824097,14.797024428844452
55,30.612148344516754,6.550043821334839,14.845967292785645
56,31.25925362110138,6.629854440689087,14.97291773557663
57,30.35828471183777,6.558254361152649,14.767520129680634
58,30.948393046855927,6.636776030063629,14.81134444475174
59,30.356869101524353,6.5641850233078,14.777213335037231
60,31.438492238521576,6.88827782869339,14.912791550159454
61,30.77072650194168,6.563253700733185,14.804109930992126
62,30.864648520946503,6.626985967159271,14.851249754428864
63,30.233100056648254,6.507299840450287,14.767520129680634
64,31.015723943710327,6.620518863201141,14.905743300914764
65,30.48291802406311,6.520077586174011,14.72078263759613
