epoch,epoch_time_ms
1,4230.490051209927
2,2256.282903254032
3,2192.4633979797363
4,2197.544053196907
5,2185.9386786818504
6,2121.3806942105293
7,2154.3040052056313
8,2151.906505227089
9,2240.88716506958
10,2219.7140529751778
11,2224.0042090415955
12,2195.0268894433975
13,2238.5229989886284
14,2240.8204823732376
15,2213.564433157444
16,2194.4900825619698
17,2155.8097302913666
18,2167.8205132484436
19,2161.248102784157
20,2143.1984528899193
21,2132.194347679615
22,2195.008233189583
23,2198.118343949318
24,2198.133386671543
25,2140.8360078930855
26,2112.0128259062767
27,2243.5483559966087
28,2184.542842209339
29,2189.91456925869
30,2162.821114063263
31,2119.242675602436
32,2249.115362763405
33,2126.7260387539864
34,2159.1764837503433
35,2167.041040956974
36,2188.2643178105354
37,2202.0803093910217
38,2099.564604461193
39,2191.3048550486565
40,2207.849696278572
41,2170.4488396644592
42,2261.865444481373
43,2238.5416626930237
44,2119.138479232788
45,2225.0719517469406
46,2181.811422109604
47,2214.2516374588013
48,2253.9306730031967
49,2266.015127301216
50,2172.3105907440186
51,2132.148951292038
52,2115.429610013962
53,2253.619335591793
54,2199.252210557461
55,2166.6300147771835
56,2131.2738806009293
57,2213.9451280236244
58,2158.83332490921
59,2268.334150314331
60,2176.388159394264
61,2177.666164934635
62,2196.8304067850113
63,2187.401182949543
64,2144.7429955005646
65,2220.6082940101624
66,2186.6438388824463
67,2174.962133169174
68,2239.834673702717
69,2208.169586956501
70,2237.0972707867622
71,2192.7158161997795
72,2202.4135515093803
73,2173.383206129074
74,2145.90173214674
75,2168.7838286161423
76,2202.3654505610466
77,2153.4604132175446
78,2221.629925072193
79,2245.398811995983
80,2205.1154747605324
81,2185.296729207039
82,2227.5898307561874
83,2254.4654086232185
84,2138.561025261879
85,2167.084038257599
86,2148.2231318950653
87,2235.4689985513687
88,2136.7301866412163
89,2191.10781699419
90,2151.8146842718124
91,2181.7388758063316
92,2191.669173538685
93,2236.6183176636696
94,2149.2674499750137
95,2177.4861216545105
96,2196.8004405498505
97,2203.7310376763344
98,2227.5314182043076
99,2209.59809422493
100,2344.002738595009
101,2183.0203160643578
102,2164.5333617925644
103,2160.6935411691666
104,2168.8224002718925
105,2253.147579729557
106,2141.2621214985847
107,2198.6382603645325
108,2173.470064997673
109,2157.0502668619156
110,2196.793258190155
111,2143.585130572319
112,2153.905764222145
113,2257.3486268520355
114,2253.668189048767
115,2218.8087701797485
116,2180.058740079403
117,2135.7578486204147
118,2158.8530391454697
119,2241.312175989151
120,2229.2876541614532
121,2207.2224095463753
122,2225.870728492737
123,2211.9086533784866
124,2151.892252266407
125,2227.022536098957
126,2178.4359216690063
127,2195.9684789180756
128,2225.623294711113
129,2132.983721792698
130,2227.6386991143227
131,2188.0506351590157
132,2179.330363869667
133,2173.1085404753685
134,2148.1648311018944
135,2287.872776389122
136,2156.073898077011
137,2160.582385957241
138,2209.502026438713
139,2252.6400089263916
140,2218.0244624614716
141,2223.374292254448
142,2167.5549745559692
143,2140.7956555485725
144,2138.687886297703
145,2167.2710701823235
146,2201.311856508255
147,2202.921286225319
148,2174.534112215042
149,2210.0438848137856
150,2132.7731758356094
151,2176.786884665489
152,2209.971383213997
153,2252.558834850788
154,2240.3706163167953
155,2195.2673867344856
156,2254.331462085247
157,2151.109389960766
158,2363.8744801282883
159,2324.052259325981
160,2329.8436775803566
161,2235.0527942180634
162,2210.4668468236923
163,2147.5554555654526
164,2176.393046975136
165,2118.6128556728363
166,2169.103592634201
167,2401.2620002031326
168,2376.84765458107
169,2355.400651693344
170,2393.2120725512505
171,2089.661166071892
172,2116.0698384046555
173,2224.9443233013153
174,2172.5360974669456
175,2199.9774426221848
176,2224.806010723114
177,2176.545590162277
178,2187.455751001835
179,2166.5378510951996
180,2139.061778783798
181,2167.566530406475
182,2073.472648859024
183,2421.130284667015
184,2309.731125831604
185,2229.2433604598045
186,2226.5810072422028
187,2203.9929628372192
188,2159.147657454014
189,2161.666862666607
190,2173.0460822582245
191,2240.8826053142548
192,2200.2906277775764
193,2105.6028008461
194,2198.9361941814423
195,2193.1483522057533
196,2221.940942108631
197,2220.689617097378
198,2174.8323887586594
199,2221.4241698384285
200,2038.2858887314796
201,2200.6006091833115
202,2206.3510343432426
203,2111.4707440137863
204,2175.619974732399
205,2245.9283098578453
206,2115.8362403512
207,2210.315376520157
208,2146.388426423073
209,2163.1634160876274
210,2175.618000328541
211,2263.7762799859047
212,2382.304325699806
213,2341.4179906249046
214,2392.1716287732124
215,2338.4736850857735
216,2127.679653465748
217,2208.291217684746
218,2307.806208729744
219,2366.1709651350975
220,2283.1045165657997
221,2132.4692368507385
222,2145.9052339196205
223,2163.8434156775475
224,2230.5591106414795
225,2243.264488875866
226,2228.6522164940834
227,2180.945634841919
228,2171.180084347725
229,2154.657945036888
230,2125.008277595043
231,2178.9411827921867
232,2231.7497730255127
233,2196.2923407554626
234,2158.562183380127
235,2268.763452768326
236,2219.1923409700394
237,2147.350713610649
238,2155.0230234861374
239,2261.4270597696304
240,2228.5027503967285
241,2258.9128762483597
242,2195.7005336880684
243,2178.516484797001
244,2084.953613579273
245,2180.644176900387
246,2211.7182686924934
247,2179.539233446121
248,2164.4060760736465
249,2145.2590450644493
250,2163.761854171753
251,2224.4558334350586
252,2186.0479041934013
253,2224.3407741189003
254,2201.716013252735
255,2208.30075442791
256,2226.210206747055
257,2222.1643030643463
258,2177.8989657759666
259,2173.646554350853
260,2358.6056753993034
261,2377.2284910082817
262,2237.3108491301537
263,2253.547064960003
264,2252.1817907691
265,2193.52787733078
266,2166.2387177348137
267,2233.1809028983116
268,2335.5410173535347
269,2319.516882300377
270,2339.312620460987
271,2143.93063634634
272,2228.1173765659332
273,2238.517604768276
274,2215.1000946760178
275,2203.8590013980865
276,2196.670614182949
277,2258.811004459858
278,2324.9193876981735
279,2296.9508320093155
280,2361.8889302015305
281,2309.8528757691383
282,2191.2591010332108
283,2182.8371807932854
284,2162.663698196411
285,2149.3079140782356
286,2204.3007388710976
287,2147.170640528202
288,2169.88518089056
289,2191.554054617882
290,2221.722647547722
291,2312.9745349287987
292,2209.841340780258
293,2183.974578976631
294,2183.472126722336
295,2132.5862258672714
296,2263.764515519142
297,2326.7872855067253
298,2227.1621599793434
299,2145.6530392169952
300,2189.5561888813972
