metric,count,mean,std,min,max
epoch_time_ms,300,2210.516009529432,131.81913958706863,2038.2858887314796,4230.490051209927
batch_time_ms,12000,26.69030747190118,5.324539120384405,25.24057775735855,586.2884148955345
forward_time_ms,12000,5.404234039286773,0.7726168134234013,5.088403820991516,41.04713350534439
backward_time_ms,12000,11.845952808856964,4.381532174157504,11.387400329113007,488.63501846790314
