metric,count,mean,std,min,max
epoch_time_ms,300,2352.385610640049,32.192654503323766,2279.7060012817383,2472.118064761162
batch_time_ms,12000,50.0527500739942,1.3543442266797412,48.81323128938675,79.02765274047852
forward_time_ms,12000,12.16736300351719,0.6465126575240914,11.901989579200745,18.78722757101059
backward_time_ms,12000,28.61309208534658,0.32462670935858284,28.15461903810501,53.17213386297226
