epoch,epoch_time_ms
264,1691.333998999653
265,1616.129880000699
266,1652.4676629996975
267,1690.391205999731
268,1626.4136509998934
269,1685.9379889992852
270,1642.061646000002
271,1643.0305119993136
272,1689.162190999923
273,1661.1206969992054
274,1687.6732099999572
275,1763.1420370007618
276,1690.9947880003529
277,1730.6251429999975
278,1798.499341999559
279,1688.1476559992734
280,1663.1669950002106
281,1656.0966909992203
282,1703.2989219997035
283,1691.7471219994695
284,1681.223861000035
285,1694.0794040001492
286,1673.4858440004245
287,1700.1830240005802
288,1695.100421999996
289,1697.0600119993833
290,1678.3460870001363
291,1691.5783329995975
292,1713.4076430002096
293,1734.755411000151
294,1687.2309119999045
295,1701.6994249997879
296,1710.0223289999121
297,1688.581159000023
298,1691.9547239995154
299,1745.7752880000044
300,1656.134036000367
