metric,count,mean,std,min,max
epoch_time_ms,300,1700.8528922932935,61.72573080390992,1583.0924210004014,1847.4215709993587
batch_time_ms,12000,16.419409693750445,1.2869645172555955,15.624999000465323,75.10507799997868
forward_time_ms,12000,3.944739318087386,0.47303589069845575,3.7267329998940113,11.052954000660975
backward_time_ms,12000,10.535075639671883,0.48703515150713594,9.705801000563952,59.97836299957271
