epoch,epoch_time_ms
1,2137.8866189998007
2,1767.3491380000996
3,1793.5144670000227
4,1780.834840999887
5,1772.4472319996494
6,1744.146589000593
7,1724.074329999894
8,1741.8100609993417
9,1713.683275999756
10,1809.224386999631
11,1770.374859000185
12,1673.2839919995968
13,1677.1656109995092
14,1663.2442800000717
15,1681.4602009999362
16,1757.4842880003416
17,1776.6431000000011
18,1716.7777760005265
19,1752.725121000367
20,1754.8827020000317
21,1735.2977079999619
22,1709.2184919993088
23,1649.7040439999182
24,1674.4965999996566
25,1636.3179659992966
26,1630.567045999669
27,1654.3254549997073
28,1649.2123799998808
29,1606.1208259998239
30,1688.250471000174
31,1640.548114000012
32,1650.1694210001006
33,1660.3874829997949
34,1642.1555930000977
35,1651.0457629992743
36,1648.4497510000438
37,1663.9019419999386
38,1619.9170199997752
39,1601.272732000325
40,1654.2069460001585
41,1623.2804820001547
42,1640.1972890007528
43,1633.9410260006844
44,1644.1222220000782
45,1604.0640869996423
46,1600.804970000354
47,1643.6253609999767
48,1632.809097000063
49,1632.3674109999047
50,1635.2014920003057
51,1781.5648899995722
52,1751.1182570005985
53,1744.6587490003367
54,1697.2414140000183
55,1718.4594430000288
56,1712.3706889997266
57,1718.7828730002366
58,1726.6364779998185
59,1766.4920950001033
60,1719.6849940000902
61,1726.78319500028
62,1728.2227949999651
63,1782.1635850004895
64,1682.611590000306
65,1697.781441999723
66,1617.8396929999508
67,1696.01920399964
68,1718.9958429999024
69,1715.4644839993125
70,1725.7088670003213
71,1708.3810419999281
72,1724.852734999331
73,1701.8425790001857
74,1698.4057210001993
75,1586.3778900002217
76,1745.260878999943
77,1696.6367280001577
78,1736.591566000243
79,1682.748516999709
80,1711.8321399993874
81,1691.928129000189
82,1716.708689999905
83,1673.387855999863
84,1695.3325909998966
85,1733.0528689999483
86,1720.503233999807
87,1732.3432659995888
88,1665.8030759999747
89,1614.6588540004814
90,1706.1717759997919
91,1691.9895310002175
92,1685.7046079994689
93,1688.9057750004213
94,1684.1260860001057
95,1685.4827100005423
96,1677.5467260004007
97,1689.4773519998125
98,1682.662497999445
99,1673.2836969995333
100,1702.1840950001206
101,1701.1639150005067
102,1694.7030970004562
103,1710.9142030003568
104,1686.5875630001028
105,1728.6638209998273
106,1673.609194999699
107,1659.3078360001527
108,1718.85044299961
109,1684.7577550006463
110,1710.9397269996407
111,1730.9050439998828
112,1782.1383959999366
113,1738.650611999219
114,1657.4427120003747
115,1748.602251000193
116,1776.6979250000077
117,1753.190614000232
118,1780.0313970001298
119,1740.9668420004891
120,1767.5558939999974
121,1802.1525590002057
122,1752.9215330005172
123,1765.9918730005302
124,1742.8778989997227
125,1770.8876200003942
126,1755.0801209999918
127,1760.7503249992078
128,1743.4488389999387
129,1754.6892230002413
130,1782.0576470003289
131,1788.2238349993713
132,1768.5708509998221
133,1750.4034760004288
134,1755.3814420007257
135,1754.2687750001278
136,1774.8398840003574
137,1735.354653000286
138,1737.0967490005569
139,1721.6703900003267
140,1761.0290640004678
141,1777.0764580000105
142,1719.6049079993827
143,1736.564713000007
144,1734.0314209995995
145,1744.0268230002403
146,1757.0138829996722
147,1745.630563999839
148,1757.9381989999092
149,1751.6843879993758
150,1745.6191760002184
151,1771.9898069999545
152,1731.8884340002114
153,1749.4750249998106
154,1742.7759470001547
155,1761.6999530000612
156,1755.7635419998405
157,1776.5009510003438
158,1733.6675110000215
159,1729.0553980001278
160,1754.0063870001177
161,1736.9772870006273
162,1747.273320000204
163,1765.8114790001491
164,1741.047771999547
165,1751.8081770003846
166,1803.8271890000033
167,1829.3892849997064
168,1754.5837550005672
169,1758.0460119997952
170,1778.3760129996153
171,1745.4960830000346
172,1770.7482959995104
173,1788.2230699997308
174,1790.2298930002871
175,1765.4367349996392
176,1728.899511000236
177,1741.949045000183
178,1714.2325409995465
179,1770.4177590003383
180,1762.6410100001522
181,1675.81961399992
182,1753.9534390007248
183,1755.1967640001749
184,1771.6654369996832
185,1758.0053040001076
186,1726.634329999797
187,1750.9061579994523
188,1834.298065999974
189,1729.6173909999197
190,1735.728526999992
191,1641.6178179997587
192,1748.4628669999438
193,1804.9252220007475
194,1754.3136610001966
195,1743.4640479996233
196,1740.7726530000218
197,1766.6057410006033
198,1753.8229550000324
199,1759.8410310001782
200,1739.2891219997182
201,1675.0913659998332
202,1646.8529339999805
203,1629.1973950001193
204,1620.940456000426
205,1712.01886200015
206,1653.8456279995444
207,1692.7202390006642
208,1701.7868670000098
209,1720.733834999919
210,1738.0040819998612
211,1737.8378260000318
212,1718.0268920001254
213,1745.0653140003851
214,1753.3881879999171
215,1742.8442760001417
216,1719.2097060005835
217,1739.4163240005582
218,1688.4429589999854
219,1809.641652999744
220,1740.0101020002694
221,1768.886726999881
222,1766.737992000344
223,1755.1959859993076
224,1750.0891290001164
225,1750.7859950001148
226,1781.945165000252
227,1761.207049999939
228,1725.952036000308
229,1745.293244000095
230,1726.7696509998132
231,1763.282148000144
232,1724.1577389995655
233,1739.1036049994
234,1775.2726689996052
235,1761.472582999886
236,1787.1413880002365
237,1756.5750560006563
238,1776.3877649995266
239,1720.3443469998092
240,1783.9119339996614
241,1743.7219969997386
242,1767.3524940000789
243,1724.0862349999588
244,1766.7950769991876
245,1757.7831069993408
246,1761.3861980007641
247,1737.9057660000399
248,1770.71731200067
249,1780.5672060003417
250,1783.558252000148
251,1704.8354399994423
252,1729.6088090006378
253,1734.030031999282
254,1737.4673229996915
255,1733.4397770000578
256,1681.8227040002967
257,1666.861095999593
258,1656.224702000145
259,1554.0753410004982
260,1654.5234229997732
261,1669.2620479998368
262,1625.2915830000347
263,1646.875765999539
264,1643.2182989992725
265,1625.7917270004327
266,1643.614616999912
267,1662.0709009994243
268,1645.2361739993648
269,1632.860005999646
270,1679.6663619998071
271,1630.2092080004513
272,1538.7811339996915
273,1655.3330610004195
274,1640.0816659997872
275,1578.588430000309
276,1699.9503839997487
277,1683.5074990003704
278,1692.312729999685
279,1716.818119999516
280,1673.405993000415
281,1701.3704959999814
282,1724.510817999544
283,1712.8392940003323
284,1700.163089999478
285,1716.5455379999912
286,1700.8352900002137
287,1713.734525000291
288,1680.2587070005757
289,1688.9563450004061
290,1691.3769889997639
291,1740.288031000091
292,1757.4630620001699
293,1752.0644790001825
294,1786.2317529998109
295,1743.146126999818
296,1772.686552999403
297,1757.2937340000863
298,1725.2186799996707
299,1748.3743699995102
300,1754.672742999901
