metric,count,mean,std,min,max
epoch_time_ms,300,1712.453079006682,53.48302911762998,1590.6710369999928,1846.1101590000908
batch_time_ms,12000,7.993551019756524,1.7074919383572118,7.337418000133766,26.033803000245825
forward_time_ms,12000,1.6912405986674912,0.6563127267459647,1.4864869999655639,8.328379999511526
backward_time_ms,12000,4.5169462236651725,0.6092910977002072,4.055964999679418,14.286329999777081
