epoch,epoch_time_ms
1,1626.1810529995273
2,1622.6153560000967
3,1556.5158399995198
4,1553.3188920007888
5,1609.121868999864
6,1614.241661000051
7,1600.1933620000273
8,1557.5601889995596
9,1600.1224729998285
10,1555.9252509992803
11,1583.4961119999207
12,1559.9249169999894
13,1602.865044000282
14,1600.6008819995259
15,1567.6439919998302
16,1632.0370120001826
17,1582.6507800002219
18,1552.8777099998479
19,1587.9981200005204
20,1581.6642560002947
21,1561.5242479998415
22,1625.8949719995144
23,1604.1257209999458
24,1578.4086909998223
25,1580.13230799952
26,1587.3359600000185
27,1584.12049799972
28,1600.9360050002215
29,1555.8540669999275
30,1572.8730190003262
31,1575.1930179994815
32,1590.3085169993574
33,1630.2654989995062
34,1705.1568630004112
35,1719.3714800005182
36,1567.3207419995379
37,1586.9676339998477
38,1548.9966089999143
39,1641.0290159992655
40,1641.9366980007908
41,1546.576546000324
42,1617.6415849995465
43,1597.283246999723
44,1576.5893009993306
45,1568.322918999911
46,1562.4408450003102
47,1563.2754879998174
48,1625.0376140005756
49,1561.2779110006159
50,1595.8908829998109
51,1566.1371289997987
52,1573.9027280005757
53,1563.7154969999756
54,1588.651483999456
55,1581.3763799997105
56,1590.0705370004289
57,1578.2196730006035
58,1554.713892000109
59,1626.7727069998728
60,1576.3361330000407
61,1562.5627330000498
62,1586.5259100000912
63,1581.2105459999657
64,1597.3896020004759
65,1577.2228069999983
66,1567.015793999417
67,1582.8634039999088
68,1583.277960000487
69,1582.202378999682
70,1570.2599389996976
71,1566.0943880002378
72,1575.115585000276
73,1561.2358270000186
74,1547.7018109995697
75,1577.2855129998788
76,1564.4554609998522
77,1577.4362330002987
78,1656.4828450000277
79,1634.2670020003425
80,1562.4565179996353
81,1609.5975310008726
82,1555.6714080003076
83,1671.8314839999948
84,1582.3400010003752
85,1612.4762930003271
86,1551.6862309996213
87,1717.1848419993694
88,1545.2892240000438
89,1594.8980489993119
90,1686.472228000639
91,1624.8672199999419
92,1562.1394939998936
93,1594.142548000491
94,1541.3391379997847
95,1591.603940000823
96,1578.4640940000827
97,1624.9530309996771
98,1608.3325299996432
99,1595.0271840001733
100,1557.9857789998641
101,1571.9375959997706
102,1582.633509000516
103,1602.4866879997717
104,1572.2621479999361
105,1629.4116179997218
106,1585.5474579993825
107,1627.9110420000507
108,1578.7275169996065
109,1568.3690249998108
110,1634.0802169997914
111,1566.9101890007369
112,1649.7209179997299
113,1582.3655029998918
114,1594.3483139999444
115,1570.6503609999345
116,1549.6060839996062
117,1612.7416799999992
118,1575.832773000002
119,1563.4274809999624
120,1596.6215750004267
121,1608.1690929995602
122,1624.2414250000365
123,1638.5392889997092
124,1557.159607000358
125,1577.4514770000678
126,1570.9953359992141
127,1597.0855959994879
128,1591.835250999793
129,1576.7670959994575
130,1585.8536400000958
131,1564.4082099997831
132,1575.1747189997332
133,1562.0009829999617
134,1592.3694649991376
135,1568.5640770007012
136,1580.5196690007506
137,1576.1292560000584
138,1596.2836369999422
139,1568.451702000857
140,1564.0960099999575
141,1588.565705000292
142,1606.2425549998807
143,1628.8673339995512
144,1564.6403299997473
145,1592.7601960001994
146,1615.318414000285
147,1565.1523709993853
148,1568.5054409996155
149,1587.637710999843
150,1580.4549810000026
151,1573.8820000005944
152,1573.1245569995735
153,1589.2780350004614
154,1562.169229000574
155,1579.6109590000924
156,1593.2862190002197
157,1641.0772330000327
158,1584.9643589999687
159,1559.8432159995355
160,1553.3575310000742
161,1568.6614109999937
162,1560.0175299996408
163,1569.882466999843
164,1576.262745999884
165,1576.4926970005035
166,1585.4962299999897
167,1609.909437999704
168,1563.074494999455
169,1553.8739120001992
170,1579.5364240002527
171,1571.8151519995445
172,1594.4193060004181
173,1592.565654000282
174,1609.2067240006145
175,1547.1772730006705
176,1587.9163569998127
177,1634.7587170002953
178,1567.7054119996683
179,1587.2877369993148
180,1577.9824049996023
181,1586.6515419993448
182,1637.4914820007689
183,1571.1192740000115
184,1585.9843990001536
185,1546.5553009998985
186,1595.1299839998683
187,1570.2832859997216
188,1578.0800450002062
189,1615.2687849998983
190,1609.8088910002843
191,1564.8110040001484
192,1564.0027069994176
193,1548.9531509992958
194,1634.3062839996492
195,1642.5474640000175
196,1590.804565000326
197,1611.8692210002337
198,1565.2940920008405
199,1543.1965360003232
200,1580.5468849994213
201,1555.1821139997628
202,1590.911043000233
203,1554.4371960004355
204,1595.0112820000868
205,1576.7965759996514
206,1559.4362649999312
207,1737.072150000131
208,1590.782582000429
209,1522.8246560000116
210,1531.2381640005697
211,1549.688375000187
212,1537.2943960001066
213,1746.8584230000488
214,1555.9092869998494
215,1566.4722739993522
216,1576.390005000576
217,1557.075511000221
218,1551.0932810002487
219,1553.928638000798
220,1557.1854150002764
221,1584.9220620002598
222,1610.4867919993922
223,1587.5341890005075
224,1575.6781290001527
225,1603.037822999795
226,1599.6006160003162
227,1586.2460040007136
228,1577.3132770000302
229,1587.1047679993353
230,1595.9652809997351
231,1565.8442459998696
232,1596.884145000331
233,1586.1894530007703
234,1590.2798619999885
235,1600.8184929996787
236,1594.1196149997268
237,1598.3328160000383
238,1616.8905750000704
239,1559.4933900001706
240,1556.9746359997225
241,1606.006046999937
242,1631.3552150004398
243,1668.813312999191
244,1593.5056379994421
245,1611.5511489997516
246,1639.3032339992715
247,1605.7859839993398
248,1568.3979019995604
249,1575.7275589994606
250,1577.892098999655
251,1592.862845000127
252,1724.610231999577
253,1565.464319000057
254,1648.9762040000642
255,1579.727632999493
256,1577.7301360003548
257,1571.8664559999524
258,1570.2251109996723
259,1633.343115999196
260,1560.4092409994337
261,1547.7106749995073
262,1576.514099000633
263,1579.7833649994573
264,1550.9650390004026
265,1616.2149920000957
266,1549.9740989998827
267,1583.418072999848
268,1580.0117139997383
269,1563.3488329995089
270,1593.6733449998428
271,1559.5912600001611
272,1692.9029250004533
273,1568.1237499993586
274,1595.9365080007046
275,1601.3301110006068
276,1571.5814420000243
277,1574.6532739995018
278,1572.5481439994837
279,1548.893924999902
280,1615.6607980001354
281,1622.5201899997046
282,1594.798363999871
283,1563.4499560001132
284,1574.6675830005188
285,1551.419165999505
286,1606.7462849996446
287,1576.7447389998779
288,1536.2274260005506
289,1577.034351000293
290,1583.9851380005712
291,1595.9483919996273
292,1585.0813520000884
293,1562.9843699998673
294,1630.951219999588
295,1581.284586000038
296,1563.3639179995953
297,1631.2083590000839
298,1556.7126089999874
299,1585.4499920005765
300,1567.511962000026
