metric,count,mean,std,min,max
epoch_time_ms,300,1587.7661983433063,33.36250532656604,1522.8246560000116,1746.8584230000488
batch_time_ms,12000,12.573470392996796,1.4341948593136522,11.78621600047336,25.461664000431483
forward_time_ms,12000,2.6807561697497326,0.5617324584169083,2.47304599997733,8.062538000558561
backward_time_ms,12000,8.000238113245814,0.2324624323255827,7.229382999867084,11.153549000482599
