metric,count,mean,std,min,max
epoch_time_ms,300,1719.6359181999983,56.426253586208084,1538.7811339996915,2137.8866189998007
batch_time_ms,12000,7.062502003081514,3.7806470667819956,6.703251000544697,393.22400800028845
forward_time_ms,12000,1.4441518885828373,0.6266382321403854,1.343089999863878,44.906155999342445
backward_time_ms,12000,3.9365252004983327,2.935562598812356,3.5927460003222222,320.30303800002
